1.312244056053870067e-01 2.250211437191244057e-01 9.030446973668024846e-01 6.920752118146993315e-01 8.302340151114654399e-01 6.882209854192485876e-01 6.393124651187166441e-01 4.970243749580988135e-01 4.031831539522383046e-01 7.019607775090676016e-01 7.494713724516278708e-01 inf 3.179483698881295783e-01 2.668322163856303164e-01 6.210037200024266513e-01 5.605779048695038735e-01 6.911444175965708592e-01 7.549054170756841486e-01 7.557509875341040795e-01 6.588332876272817717e-01 2.428379222248347458e-01 6.792644850243414467e-01 7.237123489780762364e-01 6.309940222257977016e-01 8.023027038804916300e-01 5.766614254632275172e-01 6.123650744478801311e-01 9.022204857124903610e-01 6.718465494675985861e-01 8.092707226983734126e-01
4.354210690118506810e-01 1.650056477937820454e-01 6.243753476220349485e-01 4.539670726598160067e-01 5.475446560662735607e-01 4.339829298224953669e-01 3.346749459224271361e-01 3.978975951871719929e-01 3.133193716360858083e-01 5.459914930081258833e-01 4.358322399593102525e-01 3.179483698881295783e-01 inf 2.932320025552840326e-01 3.935656629939002227e-01 4.018224657573998826e-01 4.060191980705137316e-01 4.706175030539526127e-01 4.385749911041163518e-01 5.000869879438679666e-01 4.221175149758847889e-01 6.241089829512282972e-01 5.638223608219063987e-01 3.594446204368792475e-01 6.235281000637321602e-01 2.619333664638360815e-01 5.769849480918624041e-01 6.011223302086385889e-01 3.950779182813544121e-01 6.221439155748884620e-01
3.875492329185777907e-01 1.331358480819733736e-01 7.046924061513563098e-01 7.471009563685085952e-01 6.403995391982046925e-01 7.268967907119595617e-01 4.995523832581783563e-01 6.479321025424024105e-01 1.470384516672829101e-01 8.241956021413260336e-01 6.229113747693554304e-01 2.668322163856303164e-01 2.932320025552840326e-01 inf 4.006497030300305018e-01 6.766703695274721708e-01 6.920556598981499885e-01 5.722290109592658158e-01 6.752233628682416944e-01 4.021693618597805830e-01 4.987100847722513164e-01 4.156636705516910113e-01 4.649476207637119329e-01 4.464289808029379136e-01 9.093873847501429131e-01 5.227140119656450423e-01 3.513087664204342375e-01 8.702047941483307403e-01 4.880691307238915200e-01 9.098606936998969719e-01
7.521910874654036405e-01 3.965643620887298604e-01 3.073495842233068265e-01 7.045810517341377643e-01 2.513947569062665588e-01 6.653201726894582002e-01 2.295993544374420881e-01 7.672819571853702891e-01 2.631874549056243962e-01 8.642926290651055110e-01 3.289282110362194977e-01 6.210037200024266513e-01 3.935656629939002227e-01 4.006497030300305018e-01 inf 7.403629654334742405e-01 5.834183437631063063e-01 1.983946930138735798e-01 4.428705826797244560e-01 1.636412683857416117e-01 7.979481801691559184e-01 3.795902334611495066e-01 2.063297090226818842e-01 1.104359172920084120e-01 9.121191589947243994e-01 3.951682827804543496e-01 3.771600380796383822e-01 6.705717593796240994e-01 1.330222096121417286e-01 9.026846508960461035e-01
6.060349240744760113e-01 5.439176056709287277e-01 8.668198547377569119e-01 1.910257886869397015e-01 7.930862249327923497e-01 2.199613921604753053e-01 5.719943313189022049e-01 1.008398527987827420e-01 7.151118919912231586e-01 1.477559325734631446e-01 5.966018206433528759e-01 5.605779048695038735e-01 4.018224657573998826e-01 6.766703695274721708e-01 7.403629654334742405e-01 inf 2.988672823744022433e-01 7.268225348621883963e-01 5.012408777821613093e-01 8.776869567761974578e-01 4.540638384049493492e-01 1.023864465999245965e+00 9.364513437323528366e-01 6.631328658484089145e-01 2.421091948970243435e-01 3.808995395467270062e-01 9.785966904853902193e-01 4.971793664953482739e-01 6.820215253544603673e-01 2.487347290430274582e-01
7.804666701356620662e-01 5.700646159468162333e-01 6.179979293655313288e-01 1.466356554256355582e-01 5.524430034692739966e-01 1.005913456463917166e-01 3.650106230813044417e-01 3.891925041136299335e-01 6.667507836357046136e-01 3.473677955607529788e-01 3.389285823069866366e-01 6.911444175965708592e-01 4.060191980705137316e-01 6.920556598981499885e-01 5.834183437631063063e-01 2.988672823744022433e-01 inf 5.004710996272173640e-01 2.184527989283176763e-01 7.432907667316149825e-01 6.794788863931677803e-01 9.349674158104827049e-01 7.896688463287324655e-01 4.812664692424331037e-01 3.542784334201726226e-01 1.932146384124303895e-01 9.078435966754476727e-01 2.199163474680172203e-01 4.837602084494108667e-01 3.392883816506380157e-01
8.841564214314898695e-01 5.338010207374761507e-01 1.539939564254429460e-01 6.409315420037740019e-01 7.694603334294267127e-02 5.964498206231578781e-01 1.560471323048539249e-01 7.781908085769246863e-01 4.486959258447776877e-01 8.269397237139315404e-01 1.752143227475261023e-01 7.549054170756841486e-01 4.706175030539526127e-01 5.722290109592658158e-01 1.983946930138735798e-01 7.268225348621883963e-01 5.004710996272173640e-01 inf 3.088235891039939895e-01 3.380808474603026470e-01 8.927239391543964064e-01 5.628782211482133979e-01 3.541684451197540384e-01 1.266982908411367070e-01 8.524776453082065775e-01 3.465529735895217511e-01 5.698720957206337978e-01 5.271364624864234294e-01 8.474580676984945493e-02 8.387891547742433174e-01
8.672372356904726187e-01 5.789448223816772154e-01 4.064764418235294330e-01 3.649688218703645015e-01 3.473000840922994548e-01 3.189574736338127714e-01 2.149785409364795008e-01 5.794870703593015815e-01 6.046735825514518714e-01 5.654956922363137961e-01 1.342361811713120578e-01 7.557509875341040795e-01 4.385749911041163518e-01 6.752233628682416944e-01 4.428705826797244560e-01 5.012408777821613093e-01 2.184527989283176763e-01 3.088235891039939895e-01 inf 6.060560915630850420e-01 8.085815182246763877e-01 8.196879614859915453e-01 6.399753658698661418e-01 3.324689265014287853e-01 5.690079823448599416e-01 1.812820697764541689e-01 8.074577238610028962e-01 2.277268977027450958e-01 3.190279057130543938e-01 5.523558709997484772e-01
7.859142187219858577e-01 4.495066985248982183e-01 3.995025488175396045e-01 8.590880137420262574e-01 3.679990248567643341e-01 8.215437922534930548e-01 3.932403171188014190e-01 8.928810220268069697e-01 2.567829982600786098e-01 1.008739938021877114e+00 4.884890985881608083e-01 6.588332876272817717e-01 5.000869879438679666e-01 4.021693618597805830e-01 1.636412683857416117e-01 8.776869567761974578e-01 7.432907667316149825e-01 3.380808474603026470e-01 6.060560915630850420e-01 inf 8.668607215296830759e-01 2.248586561351101076e-01 6.608231385765582500e-02 2.736860647545358849e-01 1.063369454794441449e+00 5.523846025174522500e-01 2.393823464587654382e-01 8.337808672416072708e-01 2.907645368691023635e-01 1.055249250824667362e+00
1.920801821458565373e-01 4.174468234913698006e-01 1.046488703705633405e+00 6.288817390199713531e-01 9.696409738554280233e-01 6.414012713862954351e-01 7.529368562857911007e-01 3.623969346346647691e-01 6.203972119549716613e-01 5.697571939021471854e-01 8.415717077972700855e-01 2.428379222248347458e-01 4.221175149758847889e-01 4.987100847722513164e-01 7.979481801691559184e-01 4.540638384049493492e-01 6.794788863931677803e-01 8.927239391543964064e-01 8.085815182246763877e-01 8.668607215296830759e-01 inf 9.143735142335306376e-01 9.329065781692431614e-01 7.797167166417917628e-01 6.762974612806114116e-01 6.306019853062343472e-01 8.493891610838059103e-01 8.993223149874542965e-01 8.165564837515952856e-01 6.890923363796936929e-01
7.902746254088359734e-01 5.171492931312502428e-01 6.152470946855486122e-01 1.036612977196255780e+00 5.908138114697654153e-01 1.003351653387772879e+00 6.047403795233081691e-01 1.020181121803817925e+00 3.146812196637950865e-01 1.164329089808115336e+00 7.084779243368771739e-01 6.792644850243414467e-01 6.241089829512282972e-01 4.156636705516910113e-01 3.795902334611495066e-01 1.023864465999245965e+00 9.349674158104827049e-01 5.628782211482133979e-01 8.196879614859915453e-01 2.248586561351101076e-01 9.143735142335306376e-01 inf 2.265228349255043461e-01 4.891499471402943611e-01 1.231228150814421829e+00 7.417604240414799044e-01 7.071425817624495125e-02 1.046618986674244356e+00 5.115116160567326764e-01 1.225952604766903598e+00
8.501609737817885648e-01 5.155210888621961640e-01 3.894840906829247773e-01 9.101652945349181234e-01 3.706707464948451047e-01 8.713517639045772478e-01 4.317389098149747029e-01 9.545791660239387744e-01 3.209005662104800205e-01 1.065155088520074012e+00 5.162920406772918414e-01 7.237123489780762364e-01 5.638223608219063987e-01 4.649476207637119329e-01 2.063297090226818842e-01 9.364513437323528366e-01 7.896688463287324655e-01 3.541684451197540384e-01 6.399753658698661418e-01 6.608231385765582500e-02 9.329065781692431614e-01 2.265228349255043461e-01 inf 3.114738975452012726e-01 1.116578083769139695e+00 6.012666542791629265e-01 2.593364005859191135e-01 8.669259961902038292e-01 3.210154498426602276e-01 1.107678849930835430e+00
7.610012807131675272e-01 4.084171727613981617e-01 2.722182269386670961e-01 6.088238089857207491e-01 1.996879583228586830e-01 5.676816841799938729e-01 1.203608495093628078e-01 7.012217497632885488e-01 3.279997026835825835e-01 7.785784158210121708e-01 2.207287110993750856e-01 6.309940222257977016e-01 3.594446204368792475e-01 4.464289808029379136e-01 1.104359172920084120e-01 6.631328658484089145e-01 4.812664692424331037e-01 1.266982908411367070e-01 3.324689265014287853e-01 2.736860647545358849e-01 7.797167166417917628e-01 4.891499471402943611e-01 3.114738975452012726e-01 inf 8.189595637054489785e-01 2.991464425583211795e-01 4.829581448547198286e-01 5.601871552882219385e-01 4.195400610371534389e-02 8.081319523127433735e-01
8.414266398743126540e-01 7.762744527231723035e-01 9.721672849132395600e-01 2.117650441834353081e-01 9.065481208272415659e-01 2.560661946013885748e-01 7.095494885879789493e-01 3.158036464789240605e-01 9.321185347559312051e-01 1.066382326273354469e-01 6.931822811883819879e-01 8.023027038804916300e-01 6.235281000637321602e-01 9.093873847501429131e-01 9.121191589947243994e-01 2.421091948970243435e-01 3.542784334201726226e-01 8.524776453082065775e-01 5.690079823448599416e-01 1.063369454794441449e+00 6.762974612806114116e-01 1.231228150814421829e+00 1.116578083769139695e+00 8.189595637054489785e-01 inf 5.198131981067273255e-01 1.192118168654992871e+00 4.598171913810317757e-01 8.277804840391457253e-01 2.293201857387273598e-02
6.862451014093281509e-01 4.130636026049846476e-01 4.864949029894834465e-01 3.100701424879230284e-01 4.122379089600465285e-01 2.701565914814862412e-01 1.938582403034697366e-01 4.394562019944049935e-01 4.798590234964557055e-01 4.831626181682200927e-01 2.255735733996532266e-01 5.766614254632275172e-01 2.619333664638360815e-01 5.227140119656450423e-01 3.951682827804543496e-01 3.808995395467270062e-01 1.932146384124303895e-01 3.465529735895217511e-01 1.812820697764541689e-01 5.523846025174522500e-01 6.306019853062343472e-01 7.417604240414799044e-01 6.012666542791629265e-01 2.991464425583211795e-01 5.198131981067273255e-01 inf 7.153906654664708986e-01 3.475774893149969347e-01 3.096734020762701434e-01 5.091254554401531962e-01
7.213814682210298868e-01 4.594938570787187038e-01 6.386408085211660035e-01 1.002328720694805719e+00 6.061896684304302063e-01 9.711115642947466542e-01 5.932181193307884959e-01 9.696709385662448666e-01 2.638586695338208110e-01 1.121239914706745777e+00 7.036802999389503155e-01 6.123650744478801311e-01 5.769849480918624041e-01 3.513087664204342375e-01 3.771600380796383822e-01 9.785966904853902193e-01 9.078435966754476727e-01 5.698720957206337978e-01 8.074577238610028962e-01 2.393823464587654382e-01 8.493891610838059103e-01 7.071425817624495125e-02 2.593364005859191135e-01 4.829581448547198286e-01 1.192118168654992871e+00 7.153906654664708986e-01 inf 1.032305642101971177e+00 5.101131417657358558e-01 1.187942648228869968e+00
9.971189249921720288e-01 7.589505683677015835e-01 5.971561999695753631e-01 3.106800471199507863e-01 5.518054534336518380e-01 2.772201027223466507e-01 4.420474514831935764e-01 5.946604804850533776e-01 8.177346470488729979e-01 4.986134952587427671e-01 3.533663579788631770e-01 9.022204857124903610e-01 6.011223302086385889e-01 8.702047941483307403e-01 6.705717593796240994e-01 4.971793664953482739e-01 2.199163474680172203e-01 5.271364624864234294e-01 2.277268977027450958e-01 8.337808672416072708e-01 8.993223149874542965e-01 1.046618986674244356e+00 8.669259961902038292e-01 5.601871552882219385e-01 4.598171913810317757e-01 3.475774893149969347e-01 1.032305642101971177e+00 inf 5.459396856928377950e-01 4.383535290249704897e-01
8.015885942965716993e-01 4.498098725043737645e-01 2.321752717645011177e-01 6.164792549688785650e-01 1.584129119380970341e-01 5.739923538738344044e-01 1.188647061208176203e-01 7.249271703375887999e-01 3.676108787134336198e-01 7.924057995821175426e-01 1.977280232855568309e-01 6.718465494675985861e-01 3.950779182813544121e-01 4.880691307238915200e-01 1.330222096121417286e-01 6.820215253544603673e-01 4.837602084494108667e-01 8.474580676984945493e-02 3.190279057130543938e-01 2.907645368691023635e-01 8.165564837515952856e-01 5.115116160567326764e-01 3.210154498426602276e-01 4.195400610371534389e-02 8.277804840391457253e-01 3.096734020762701434e-01 5.101131417657358558e-01 5.459396856928377950e-01 inf 8.159502856641165369e-01
8.516056426291787051e-01 7.768646555955701638e-01 9.565645775891161717e-01 1.994942838524178530e-01 8.917209031036369415e-01 2.425885279156314855e-01 6.974431001892695825e-01 3.273708094190905249e-01 9.289703501143423692e-01 1.213606121336255894e-01 6.778368852180078896e-01 8.092707226983734126e-01 6.221439155748884620e-01 9.098606936998969719e-01 9.026846508960461035e-01 2.487347290430274582e-01 3.392883816506380157e-01 8.387891547742433174e-01 5.523558709997484772e-01 1.055249250824667362e+00 6.890923363796936929e-01 1.225952604766903598e+00 1.107678849930835430e+00 8.081319523127433735e-01 2.293201857387273598e-02 5.091254554401531962e-01 1.187942648228869968e+00 4.383535290249704897e-01 8.159502856641165369e-01 inf
